id,num_orders
1324350,152.79395241533163
1315410,172.79694227032033
1492833,180.70003092574956
1136861,166.9024563850219
1295531,169.48183129935904
1280308,155.98545744017028
1167103,171.76901316727185
1389109,179.59072015516634
1355488,139.8322168674037
1216663,150.26236075362812
1363746,145.51355573719596
1128710,148.09067493819072
1042523,162.219875920337
1110118,120.64911243708048
1290610,82.98306982146828
1145669,64.58641200093746
1286261,59.82963862808161
1325159,66.5701825896961
1011543,146.28110407319167
1058360,125.95324963952247
1007123,116.91298600348668
1412939,93.85604209648058
1014783,92.29238733699783
1113754,105.63564798578366
1273175,118.85793327888429
1248159,135.7487804363141
1457927,114.6340974026204
1115454,128.27735512114003
1214752,1235.3564541488352
1058556,1256.72182017479
1353953,1256.72182017479
1408738,1272.468293539807
1483186,2563.1237779707276
1052629,2494.240462695648
1466020,1261.944680565774
1051717,1313.42561999584
1431922,4587.038095816385
1216601,4366.741106662104
1238090,111.75575868478431
1214968,184.2061827137012
1079476,209.78481281799705
1165310,320.29267975427206
1176334,248.3048829150041
1012940,117.87863212880538
1250538,141.52751086062446
1199727,119.76367825638012
1467998,178.90576413578745
1007279,182.50625596268068
1061973,140.66301087922938
1281392,97.23656071035037
1023051,128.58255676027932
1158061,55.56191183381986
1142648,98.21824048919846
1404159,80.84428718910272
1348850,82.45234988208868
1379341,68.11163646255946
1403602,77.06959094772024
1229591,119.5677562265163
1009044,211.98610295786696
1066687,181.28072339178962
1167748,175.13188451401564
1075832,136.45186872640937
1151308,162.81423808366623
1262900,160.6245295422575
1080258,135.2499483401553
1497570,127.75592726212409
1316773,134.03061617351372
1173901,154.24122645276586
1020490,67.28269543434408
1054376,66.11112341375987
1066575,442.45410481800695
1428927,411.6812498963398
1195774,56.59886872361231
1482761,55.01849579633173
1359976,47.41781951416897
1054274,60.246447026258934
1197821,72.7557327607734
1048829,64.83924998785251
1273910,346.29668438258955
1238143,338.11373863674856
1474729,302.4600424126131
1350239,317.8549155131427
1440237,345.19670013843023
1105342,305.9077417767517
1001956,316.97348028996123
1114835,293.0510418701076
1115501,352.55436622940897
1184958,319.7223203445657
1155995,182.91387148275504
1040659,177.04758502113978
1311681,161.22000840615766
1433355,106.166941757445
1271815,109.78728071302461
1242344,131.55973326109958
1200743,145.9062122835138
1436480,145.38630819453178
1279838,123.58453931579513
1251356,135.14995276971976
1076920,101.75491173015476
1489348,96.35907644704363
1249911,105.3435703837449
1429083,89.14079541051579
1014635,82.95927075127122
1274715,89.39024982047256
1084623,94.28839353784906
1486084,94.65591399605482
1007567,91.09210987830647
1005224,102.51813599117904
1018869,400.62811954003104
1079368,414.33803888155876
1093376,450.7944266300766
1041123,444.77285539236294
1430566,441.87022328276964
1040612,456.7130148672837
1392552,481.51192987583744
1281620,507.4306771320916
1005866,439.75696802254686
1037632,456.9178197012202
1386889,550.4760122504039
1173359,600.1244632506451
1367247,547.9163099306109
1482433,567.2639670840529
1257584,557.5014144895346
1114301,620.7934200438657
1421477,572.3273177114926
1010322,558.9614982312736
1366678,587.5635632926286
1190900,602.4542637492564
1268984,160.17497985969766
1082662,193.6665526601989
1341057,199.58698304718055
1198596,188.6737408194095
1360054,179.23571326614416
1316119,190.03624731766317
1182553,203.13934124405603
1312899,201.11241325501666
1279295,200.0553682004117
1179644,202.77853918075942
1195643,257.4895179202068
1400933,231.0722168078353
1006845,199.8294818812018
1244972,198.15681258598372
1211835,378.9958149896593
1245361,403.1122290756602
1205492,257.5656370140415
1459875,242.48202267554487
1369352,254.33786393556872
1279631,245.07758789147604
1197470,273.1176706921305
1364127,403.99170941455645
1473365,400.3512454712794
1413843,653.142488275097
1116354,481.87677712003796
1185582,453.26648214758086
1359183,381.3057417876177
1259615,232.88876459118254
1175328,254.67602108720595
1017133,244.85205071348548
1073550,300.0005359898928
1052320,259.71904592228174
1218304,273.5691913595653
1403013,263.57834712792146
1213321,280.8027094627464
1059546,263.99506574336226
1037013,257.0797809560569
1030517,251.89016181367157
1413036,263.15414096966475
1010010,244.88378116398678
1446578,623.240628363313
1465365,634.4561718157266
1026935,618.6729435859855
1117406,646.8827651598501
1304553,578.6485877084627
1221568,626.8339551311985
1385364,630.9411592562824
1387510,618.9843632513051
1020597,646.3262468993059
1419393,646.7127413368645
1003760,290.9224077578339
1207260,372.83561191140666
1110869,377.47016446968826
1146477,402.2578299989164
1207346,707.7587604675911
1408082,673.7789960536655
1376120,559.1549089487361
1407386,380.86534984582653
1497500,334.88483525529324
1194367,338.1575003416756
1272083,973.9999828965642
1099221,960.6490109639428
1406384,963.2868231649418
1360566,1142.672879253635
1050703,1093.1891863463227
1419040,1222.0443068086859
1255087,1272.0690202269031
1169109,1082.448769516206
1231535,1096.7993675894104
1475079,1109.772152252609
1121637,468.3820112014154
1286192,264.0333944090519
1076099,274.91263735733025
1135164,320.17343091487265
1243831,342.4340041137491
1247648,274.302232923036
1080752,309.6438961384454
1006812,276.3179639393147
1205020,350.019296630224
1281256,348.6541152714536
1185139,733.0530134383605
1297480,759.1683502501895
1051229,761.5485392237103
1012762,746.1489970721859
1005712,735.0302022318206
1290480,735.0302022318206
1107751,713.1590924478023
1448045,719.7960088571425
1320697,692.6198554295016
1343551,683.9380014546509
1465107,73.68300783445461
1041761,68.32441031350865
1359065,453.4191518955433
1083748,437.9408146471335
1174518,69.50854601218228
1309393,63.23558044485884
1173584,51.94251479967209
1362180,64.12714104558687
1402804,81.3718825605547
1379904,71.16103582108968
1234402,195.2936041102864
1232348,189.51159637442052
1186038,186.31000342003776
1228924,201.71802681099518
1420063,216.2431672189273
1224017,215.37036588753801
1456472,200.41032759938855
1387675,193.22331065315143
1043351,182.43512521482316
1426735,181.84269085104108
1190633,648.9567544361553
1234168,592.3023057640377
1187850,592.3023057640377
1461408,626.4053154543725
1324628,585.3713711873138
1043320,577.5660798582471
1112006,592.3023057640377
1431890,669.3505415148807
1142113,734.4237344987478
1473136,708.3930114190316
1129467,713.9863454153709
1440344,680.4789458020854
1199647,683.6419162327351
1329067,1007.3378819895223
1310720,1620.125683303713
1187699,2340.3198498231873
1490972,649.0660322535689
1188019,678.7209647355245
1393545,654.5318265794166
1196202,658.0657978718734
1289523,369.9732822080644
1306275,375.1116564892794
1123768,310.2126316988343
1495866,293.0106241721852
1251443,318.763582070705
1112488,319.3165703399235
1248124,316.64755879330875
1361909,269.5082855548597
1484093,248.38444474386446
1137757,262.4552699823442
1049366,98.22366502249105
1442356,88.86648337260779
1344308,75.79973254841126
1057310,64.30366264773596
1450163,75.70796573077254
1249769,78.16075131170204
1328737,73.98928289878161
1358230,74.82429684966804
1245395,81.34022639744249
1227902,93.48369273508517
1141892,42.86579553856061
1023603,41.59692014290043
1009205,41.44027961543212
1401622,46.216199149035106
1056837,119.13163385107502
1399479,85.96838948965984
1380035,46.11358901789647
1187248,57.1946503975365
1052075,71.70725830367125
1190890,75.85218158959276
1224120,112.32965535081064
1083028,113.95521325684376
1435741,90.6753709660326
1227990,95.6650907846451
1102401,94.3642137464997
1494941,92.10228124364767
1405194,100.04157373514093
1160706,93.71131145048484
1389486,91.92474341922626
1475674,97.22783711079393
1117711,22.046563541801422
1268268,23.30306733314915
1084245,22.920775566134456
1436228,23.67865480096291
1044490,83.3033958500855
1119951,127.69034253202
1148469,130.29963579289833
1040533,139.41363638487456
1182305,143.67118030507592
1058670,136.04292568883963
1069033,121.76521083447655
1052272,70.53655805774386
1102729,73.7159583292228
1439572,68.6812561854221
1091114,389.80944345412547
1066926,444.52690976675274
1042657,396.5352450634552
1126990,372.8626040381604
1135737,396.29954511489154
1264507,414.81950044442067
1220181,401.9654012952787
1483607,412.56967739364285
1465019,393.4572704154844
1142488,388.88829882866634
1103283,180.80892857312884
1398797,165.11417772783935
1198936,137.66565425105028
1206071,136.93590518728433
1148030,166.42153083353801
1293650,164.7760937448995
1200910,117.6926782572633
1285518,127.15820460023136
1080615,162.80740757161396
1254886,183.62855633837475
1083754,52.59228567763604
1462240,328.472012867707
1135487,242.7379866801238
1018722,43.31711492873461
1172707,55.74575066230972
1162264,60.49709791997334
1086936,234.2877189617786
1207218,253.79359151222803
1040287,283.82061655648937
1430895,304.26450552422824
1029036,362.78437104397744
1338150,505.22770775115697
1352621,460.30507736473515
1068287,234.96217828721592
1032470,229.16589850315833
1455331,210.5945564237618
1244516,57.66621832966806
1327333,136.40273024369844
1077866,164.6999241818838
1157697,281.4348660059941
1359546,107.51108255395525
1083789,73.994861822883
1186701,75.84687046447594
1307736,80.3505740273446
1169772,74.28803473625862
1423832,70.91715225944918
1052776,119.2327617331839
1017418,102.17912891750255
1084980,85.04258582455611
1049695,87.36775673836868
1152112,230.18042072290797
1073128,194.0985267809958
1400065,126.63803891788399
1078686,110.32237642290929
1442361,112.48557430686087
1438146,114.09747093960041
1229328,79.11893736964096
1154798,79.67334784862454
1258593,75.63580214217154
1214967,71.02031846222718
1415050,64.94004450004397
1249408,69.44337705155786
1217205,68.5986490671172
1403443,63.07808329181964
1323989,606.5388162109521
1063221,651.0836242329116
1375428,626.9697212197843
1171835,575.153132345383
1175458,578.4516186276365
1022677,541.3372135250625
1064513,543.1480648594201
1141542,522.1444610340806
1254313,476.7080757604139
1429469,476.7080757604139
1140772,507.2952378934172
1473886,1368.5150440062666
1040538,486.2840527257188
1300105,495.6409911350694
1254975,509.30117615273764
1468203,507.76139453340954
1147088,2589.2209737511794
1225845,1655.9118554238278
1449493,518.898180250939
1168141,512.5199980115941
1472121,29.712821717054315
1486257,29.28886775367572
1290578,33.04271552165822
1323798,30.30972299266941
1176875,24.511608147824848
1329642,25.490049145009806
1060343,24.862202650960977
1217405,25.63523281293999
1290002,578.2680367440927
1480585,576.301001295544
1132573,591.8445640030766
1057544,584.7013594318724
1185226,605.2767506902663
1332114,618.3521548037295
1006557,646.2087447916465
1223406,756.7921919391775
1165398,712.9427127301077
1252122,752.2838099372376
1043572,417.28128805237435
1120725,450.42526594720704
1493836,412.25277143139755
1382069,430.73825278553494
1262029,414.24619655746835
1436339,433.9843189250087
1171914,387.2679613617062
1222059,414.072340662811
1179976,405.8511019981748
1312713,401.7494332374318
1168741,96.6651666549747
1108197,89.43727095944743
1322681,76.48627286174586
1446803,98.13916217746214
1460737,99.52891816101616
1378544,92.81898874794037
1223144,66.16330080560266
1415427,73.77216180529078
1238698,96.9189182890032
1273113,103.91309971625817
1024905,69.92948523855371
1161371,58.2704781299169
1335725,49.57656534418738
1185623,54.06790264662689
1495661,59.02177544672671
1059370,57.33839272710656
1485382,64.57434676846545
1136555,56.04413575311485
1113434,70.40590095856545
1476173,66.83588447854832
1098228,930.8489667349222
1080847,929.3244741641797
1064602,953.1142479881386
1093227,937.9492832399827
1177861,913.6302265844928
1259611,912.1339036446382
1274836,960.1596743048194
1030333,913.6302265844928
1249982,937.9492832399827
1188591,937.9492832399827
1387134,22.901844643090776
1055877,23.456434498569276
1308549,23.005636587122655
1205716,24.000458821568284
1471019,23.027856203857336
1245854,24.572813010702067
1453386,23.812727715152345
1234023,26.684541730958188
1302153,252.0660702045995
1246959,219.8580432603313
1433203,207.08871959132662
1339909,192.30931082563723
1161885,388.22647625833883
1437209,634.5231732689393
1357587,242.93416491828825
1418362,256.2991340432887
1118797,239.4117085216926
1109876,210.3764669684328
1103484,331.3041085351341
1179187,824.9880715506014
1262515,151.38347137574624
1050801,219.5137939949439
1209593,222.25961726036118
1129604,220.41468150996667
1471717,1375.0068742670987
1147030,677.8088900667968
1374174,223.34342777296692
1347061,228.23971897792717
1101375,687.5480698275779
1398435,684.2199667911359
1353965,715.0526360834596
1183936,701.7732761969402
1311911,678.9573718176489
1062494,744.672878379635
1410039,762.0400453006071
1187463,747.6474496413609
1082477,793.0630041773048
1345516,578.4182747633506
1302404,59.42558690243763
1319320,48.254885621742275
1363194,51.06772827861043
1150515,58.50415384547356
1465309,58.157767883382206
1373073,48.67678439254604
1164383,50.64031903213869
1302775,42.06945269804478
1439889,34.08175819912177
1043720,33.89868620844313
1065834,34.15827734474926
1272505,35.992587410685054
1356980,40.31486544965393
1028730,47.773548969591516
1124574,38.39969410902652
1369044,47.09353143248675
1157352,55.435502754900874
1197335,692.0995347849226
1098456,660.0481371446234
1004231,677.0035895980445
1348678,805.7044886525513
1069114,2050.4249646887256
1120606,2149.293039217491
1116595,653.162393864064
1124659,661.7614998357667
1403491,2688.387454710496
1124415,2504.1013913148595
1380381,48.55404001998423
1110397,107.4574380973395
1051554,104.83057410532338
1158465,209.52176329841754
1120697,72.93064369234914
1080382,55.16792283957774
1288728,56.65966319446807
1023715,60.54165495312392
1010857,58.33193973123653
1432432,55.34212214708832
1343027,65.99884201590304
1048501,48.11030264178311
1154647,34.873233513797715
1019399,39.51434848471875
1272535,51.04922204010304
1321418,33.17328580507522
1473948,31.045249126784725
1083699,28.55872993607903
1258695,37.58694176435762
1293810,164.1205056023101
1321966,159.4316560787045
1376274,149.69606251948795
1453454,135.15813719752455
1341931,130.95391999060342
1133750,151.0569729597762
1452164,147.05741359921075
1142445,137.492945044897
1334127,127.95809038139188
1074156,131.8756997674249
1097952,48.83622318205986
1438615,44.742037905770765
1068496,272.17932937815
1000100,233.01399157584018
1134437,38.402577679249724
1292242,41.18397359607344
1413791,40.15447737240651
1490069,41.07106855786338
1314145,52.799980118142706
1019214,318.8298572520938
1340547,305.4390428704079
1367086,304.84165854439436
1188841,311.4485056649653
1344109,380.36708120844406
1378136,350.7617088833307
1393759,311.79924668210555
1352569,327.4503341623235
1480595,311.63359256138233
1349200,280.53759078070397
1236400,61.01327987381112
1153639,59.60132812215045
1004909,60.941972461778256
1347302,56.60662599624678
1448703,60.873384733125626
1291242,57.3393821500538
1224254,41.58637856918401
1265051,91.90914126605921
1303545,87.99888004609696
1241905,74.641618127278
1156187,95.80145803939394
1164364,91.56587043954039
1368515,78.76165865014086
1371309,75.1748461337019
1270509,78.61556349380587
1023956,105.75411398830481
1175778,111.34417224551946
1400016,318.81509075527407
1371135,331.28092626926696
1386866,343.5120481730544
1263387,345.35357745034923
1316202,330.8415647374392
1238695,359.6590417501432
1269164,383.1384548757013
1212464,383.1504337280269
1458850,371.0331524218243
1164926,375.1863052065071
1439647,260.2798778677589
1321232,252.0286024096023
1055592,293.31421849878103
1241427,456.90115233431493
1072422,308.4770875512305
1381948,236.62063872518672
1459193,237.1209843574257
1107012,241.38981570538257
1484291,277.87825421984087
1189072,299.9246296598828
1217722,54.18043584127418
1024786,60.699008117822174
1164714,51.27227472783321
1487084,44.21574919457913
1194216,47.98060106525992
1333009,57.04550539338107
1400194,51.26399736551621
1220768,46.71567739407818
1206564,133.87307160712155
1448674,135.1062600758635
1237375,120.52004545030952
1323061,121.01026238749793
1205077,332.1518667551054
1281460,388.5431012088357
1483448,163.87250515436014
1406717,148.6671688414869
1439670,146.64856824627168
1311889,154.9145237128781
1408468,114.86443285791057
1025542,155.02830672852244
1160326,171.93118428405637
1443402,193.87491016730215
1226069,193.49105833189887
1175779,163.56572829609365
1495888,163.46013546883137
1226727,94.8741819904885
1088993,86.92597721830491
1162495,92.79738220835051
1171266,121.44904257527243
1018646,109.56475480795615
1224157,152.32281732889126
1476159,153.1668299174483
1481437,150.07950324290755
1137703,109.89370663340135
1443319,131.8713605439213
1297612,103.05940509191761
1366087,98.44258604470865
1219884,90.5192196982084
1495062,333.0470145552104
1079487,351.7297739117295
1415325,365.8994288299085
1347027,370.590890538608
1006493,353.8883969118744
1005118,314.45530612026397
1486530,362.3477903372064
1269555,363.36912054247307
1250542,422.0319747760543
1218398,380.32385218470137
1088412,171.65830707481828
1341714,200.2986962289547
1317606,199.5234087214675
1191523,192.17284624323804
1373558,267.7471981344393
1144418,346.40132745885944
1482712,379.61036877614634
1290408,184.94405064119084
1044002,184.7031226299854
1156368,167.4538563001853
1040430,704.0045621728157
1087004,683.5183879996008
1042794,650.5192634315433
1359630,788.6221503724158
1059906,815.0983645172277
1340375,830.5689411038185
1167679,834.8402809818415
1118042,713.9840727778596
1433454,747.4657856901175
1414239,827.2568641469232
1333032,375.2664567771179
1074655,111.29496098037906
1017569,137.9236860580905
1047271,135.45715892591082
1364823,173.71214490252723
1081645,175.06197699675872
1193498,143.37718523166907
1308101,106.75259842303925
1295480,166.43761875386755
1026912,195.61687104189664
1170447,493.2183898657234
1141028,502.9090650729572
1283426,475.753892511749
1353711,475.753892511749
1053353,475.753892511749
1077335,467.7169849210615
1347043,469.13523647454497
1222655,479.6553263070098
1413603,437.84940384645296
1166615,422.9410179366826
1251605,41.9801268378022
1207693,39.48172447220812
1108927,205.79103477458327
1388671,198.93434091419084
1286860,32.20294267679286
1306117,33.471073506934495
1493718,28.49538801307902
1289654,32.16484963392278
1140803,39.5757878593463
1164395,63.406217291503566
1131843,58.63040980131491
1437106,55.79202522969253
1360876,62.772463564825784
1383471,69.30098361677254
1008063,66.68540589385907
1465304,65.10796041546688
1045061,68.3859611220096
1461030,66.72068109020364
1207213,71.65931288301078
1247289,1062.5203885428841
1005108,1030.9676433281616
1034753,1002.9030460590884
1306222,995.7470935765328
1383467,1010.4992021469898
1264972,1022.4095353299549
1061474,1003.5940522990069
1132437,1211.380323848266
1115805,1223.440590343892
1016058,1165.8995133851422
1137610,1124.301639096034
1480777,1137.3291046974107
1494822,1130.412443809495
1464047,1616.211244969134
1472699,3778.2152453726403
1376448,3778.2152453726403
1282271,1177.317804096405
1408615,1137.610691462572
1023846,1124.301639096034
1243501,1156.1487077022525
1129707,522.3543759605026
1260334,499.0606258988407
1021163,532.9002079548632
1140966,528.7171860569027
1243209,504.2973474290669
1083760,482.07115025018226
1381446,578.624808812337
1005261,463.6869249827574
1252533,472.53962926897094
1188240,462.29562051673315
1160081,136.77176604135886
1008310,130.34430920498392
1221080,111.9228048686959
1059966,96.5302281768289
1242487,97.15009709149885
1421837,100.2973546436392
1057534,99.31353681479025
1323943,91.9072775192831
1064030,89.31070090499772
1498348,91.62399545152235
1136118,119.96602525483947
1134200,109.69454957833784
1145773,101.76588941841007
1190892,128.39527400925397
1466336,331.37310916536967
1134658,227.04727205295475
1459356,122.53115624270008
1426808,139.90936713759046
1296652,156.11531955042602
1348796,160.3356670053444
1120430,156.3408228778806
1247851,148.83885995060797
1031048,121.2832776804657
1106408,114.02536619665119
1029543,120.07853055813003
1193017,128.75669669129377
1261642,137.41256666247548
1395556,118.091451027042
1005813,119.93365369473459
1037275,126.52839744637863
1442044,61.14324158745809
1307339,59.0964212703782
1196209,65.07599320961833
1482208,66.20887460984154
1379112,65.24249921521631
1128418,65.65157082726998
1467469,58.352000552209944
1120268,68.08370293128047
1346817,66.40416849251649
1441892,62.7484609195658
1113611,162.4962057460614
1265885,240.3626164160819
1466429,268.69841495587445
1180816,269.7067257270608
1315750,260.6604283087882
1407545,256.5194598141946
1420309,191.47570522290349
1262288,120.43627062243098
1069047,105.15271959943651
1135656,108.25748012491877
1086750,471.93668699084776
1159714,564.3694941115755
1240555,544.4263328280182
1124593,500.1039168553385
1083372,542.6325302895245
1186898,521.9826358988555
1000649,570.6966965324481
1356969,525.2502072828853
1305931,519.1974317026305
1223568,514.332791699295
1025605,174.684562426446
1046412,186.40846597474433
1115576,172.3887977930583
1199659,179.99851708130265
1499049,180.0563546372531
1324623,170.4621391594802
1322481,178.60462308227326
1231854,182.24259608827958
1219611,178.60462308227326
1341241,172.41997701615148
1213246,82.80512214182961
1303698,79.81671326913346
1137709,577.1524983068213
1185120,501.6170372803533
1371702,65.86287955164711
1208218,70.99553667758569
1035515,69.95604422988735
1386342,88.98164971000328
1143967,89.82359663221482
1377191,80.7991079025841
1008206,440.98162225179124
1479104,540.9557328092596
1207945,496.5627741016485
1061234,510.3054002977695
1453841,716.8615808905109
1154063,914.2655030583331
1219733,622.3108817689995
1399265,433.5983612718767
1458672,432.8356581829397
1496971,439.59661179164766
1233312,150.54514227098787
1264605,315.10735517342056
1068894,234.4694302199374
1056311,368.2794053765441
1305530,228.73778015353312
1103403,165.88566774248588
1257959,168.11515633497825
1124544,175.376982474856
1079989,178.46612703121352
1463282,168.04413300633288
1467510,149.72802415106787
1191200,135.9159380915634
1173754,113.80889264754809
1262678,114.50114930054227
1390007,326.69110731998745
1039345,254.43529263738262
1350477,151.44809514088251
1110823,151.9717753416757
1211565,157.0601734343608
1350329,157.08860211351634
1072530,196.24049168354114
1445154,186.12838947999734
1472817,187.89061322869807
1232736,194.55698081352145
1378869,211.8275958206399
1272128,197.5910675319998
1049965,192.62305853386454
1034550,192.2973632321019
1050805,193.2479862735184
1181479,198.60057279100639
1329551,1061.2567700890397
1327025,1113.63697984642
1122935,1113.63697984642
1493967,1011.459039566449
1342800,976.8287291205986
1130779,991.9114276445835
1209612,914.9781659771812
1082880,902.9488260252934
1355118,877.1298192632886
1313071,919.9750219510954
1364001,834.4349893890848
1158273,2083.9846022856495
1179879,775.3143214707882
1072628,758.609847562698
1078195,778.898685506284
1014743,811.984860898766
1093556,3630.9144609439672
1394305,2384.4532797027227
1180962,811.9824042937697
1317465,834.8611787318151
1285290,90.89266250284659
1283478,67.06139356259553
1403548,64.73764616564264
1126214,54.61169205314746
1264973,51.62638997838357
1305760,50.48160774963948
1357985,50.13393205678409
1341978,48.40584213752153
1017304,49.731028910857745
1110867,772.3844297420161
1137245,733.3347078578928
1403820,698.1799769084103
1256510,747.3060940800236
1353789,757.2279797340909
